price,unit,location,bedrooms,baths,state 
"800,000",per Year, oworonshoki oworonshoki gbagada lagos,2 bed,2 bath,
"850,000",per Year," oke-ira, ajah ajah lagos",3 bed,3 bath,
"600,000",per Year, - lekki phase 1 lekki lagos,1 bed,1 bath,
"280,000",per Year, odo eran governors road ikotun igando lagos,1 bed,1 bath,
"350,000",per Year, governors road governors road ikotun igando lagos,2 bed,2 bath,
"300,000",per Year, governors road governors road ikotun igando lagos,2 bed,2 bath,
"350,000",per Year, emmanuel street governors road ikotun igando lagos,3 bed,2 bath,
"350,000",per Year, governors road governors road ikotun igando lagos,3 bed,2 bath,
"12,000,000",per Year, foreshore townhome in banana island banana island ikoyi lagos,5 bed,5 bath,
"400,000",per Year, governors road governors road ikotun igando lagos,3 bed,2 bath,
"350,000",per Year, odo eran bus stop governors road ikotun igando lagos,3 bed,2 bath,
"5,000,000",per Year, daniyan nataila street lekki phase 1 lekki phase 1 lekki lagos,4 bed,4 bath,
"260,000",per Year, mustapha hassan street igando ikotun igando lagos,2 bed,2 bath,
"350,000",per Year, akinola osan street igando ikotun igando lagos,2 bed,2 bath,
"122,000",per Year, honorable street igando ikotun igando lagos,1 bed,1 bath,
"850,000",per Year, off iwaya road. iwaya yaba lagos,1 bed,1 bath,
"130,000",per Year, ogunmuyiwa street igando ikotun igando lagos,1 bed,1 bath,
"650,000",per Year, yemi odumade street ejigbo ejigbo lagos,3 bed,2 bath,
"88,000",per Year, idowu ibiyemi igando ikotun igando lagos,1 bed,0 bath,
"700,000",per Year, off bajulaye road shomolu shomolu lagos,2 bed,3 bath,
"1,200,000",per Year, off taodak estate ifako gbagada gbagada lagos,3 bed,4 bath,
"122,000",per Year, baba dada street igando ikotun igando lagos,1 bed,0 bath,
"1,500,000",per Year, ogudu gra phase2 private estate ogudu gra ogudu lagos,3 bed,4 bath,
"66,000",per Year, remade street igando ikotun igando lagos,1 bed,0 bath,
"66,000",per Year, ija road igando ikotun igando lagos,1 bed,0 bath,
"650,000",per Year, olawale dawode street ifako gbagada gbagada lagos,2 bed,2 bath,
"350,000",per Year, oremeji street igando ikotun igando lagos,3 bed,2 bath,
"350,000",per Year, issa yahyah street igando ikotun igando lagos,3 bed,2 bath,
"3,200,000",per Year, orchid road by chevron alternative route chevron lekki lagos,4 bed,4 bath,
"350,000",per Year, kolawole street igando ikotun igando lagos,3 bed,2 bath,
"600,000",per Year, street 3 sangotedo ajah lagos,1 bed,1 bath,
"1,200,000",per Year, lekki phase one gate lekki phase 1 lekki lagos,2 bed,1 bath,
"6,000,000",per Year, off admiralty way lekki phase 1 lekki lagos,4 bed,4 bath,
"550,000",per Year, ola adebiyi soluyi gbagada lagos,2 bed,1 bath,
"1,800,000",per Year, agungi ajiran road agungi lekki lagos,3 bed,3 bath,
"400,000",per Year, philip closed magodo kosofe ikosi lagos,1 bed,1 bath,
"500,000",per Year, okunola egbeda alimosho lagos,3 bed,2 bath,
"650,000",per Year, road1 crown estate ajah lagos,2 bed,3 bath,
"1,800,000",per Year, osapa osapa london lekki lagos,2 bed,2 bath,
"12,000,000",per Year, foreshore townhome banana island banana island ikoyi lagos,5 bed,5 bath,
"900,000",per Year, road 1 sangotedo ajah lagos,3 bed,3 bath,
"350,000",per Year, road1 crown estate ajah lagos,1 bed,1 bath,
"700,000",per Year, road 1 sangotedo ajah lagos,2 bed,3 bath,
"150,000",per Year, college road ifako ogba ogba lagos,1 bed,1 bath,
"650,000",per Year, off ajayi aina ifako gbagada gbagada lagos,2 bed,2 bath,
"800,000",per Year, - ogudu road ojota lagos,2 bed,2 bath,
"1,300,000",per Year, dakwo dakwo abuja,3 bed,4 bath,
"650,000",per Year, olawale daodu ifako gbagada gbagada lagos,2 bed,2 bath,
"650,000",per Year, ajoke estate fagba lagos abule egba lagos,2 bed,2 bath,
"800,000",per Year, alhaji muili street oregun ikeja lagos,2 bed,2 bath,
"1,300,000",per Year, gwarinpa gwarinpa abuja,2 bed,3 bath,
"380,000",per Year, odunsi street lawanson lawanson surulere lagos,1 bed,1 bath,
"600,000",per Year, magodo isheri. ikeja lagos,2 bed,3 bath,
"800,000",per Year," arab road,kubwa kubwa abuja",2 bed,3 bath,
"300,000",per Year," community close, ppl bus stop okokomaiko ojo lagos",3 bed,2 bath,
"600,000",per Year, unity avenue badore ajah lagos,3 bed,2 bath,
"800,000",per Year, alhaji muili oregun ikeja lagos,2 bed,2 bath,
"700,000",per Year, off mayaki road oworoshoki oworonshoki gbagada lagos,2 bed,3 bath,
"1,200,000",per Year, lekki lekki phase 1 lekki lagos,1 bed,1 bath,
"1,800,000",per Year, royal garden ajah lagos,3 bed,3 bath,
"3,500,000",per Year, off admiralty road lekki phase1 lekki phase 1 lekki lagos,3 bed,3 bath,
"3,100,000",per Year, eletu osapa london lekki lagos,4 bed,4 bath,
"2,500,000",per Year, orchid road ikota lekki lagos,4 bed,4 bath,
"1,000,000",per Year, awoyaya ibeju lekki lagos,0 bed,0 bath,
"4,000,000",per Year, awolowo awolowo road ikoyi lagos,0 bed,0 bath,
"700,000",per Year, abijo abijo ajah lagos,3 bed,2 bath,
"1,600,000",per Year, eletu osapa london lekki lagos,3 bed,3 bath,
"3,500,000",per Year, ikoyi ikoyi lagos,3 bed,3 bath,
"3,000,000",per Year, middle hall ikate lekki lagos,4 bed,4 bath,
"2,500,000",per Year, alternative route chevron lekki lagos,3 bed,3 bath,
"2,000,000",per Year, adonai agungi lekki lagos,3 bed,3 bath,
"750,000",per Year, haruna ifako ogba ogba lagos,3 bed,3 bath,
"750,000",per Year, haruna ifako ogba ogba lagos,3 bed,3 bath,
"3,000,000",per Year, admiralty estate igbo efon lekki lagos,4 bed,4 bath,
"400,000",per Year, the house is off adetola street aguda surulere aguda surulere lagos,1 bed,2 bath,
"1,300,000",per Year, off admiralty way lekki phase 1 lekki lagos,1 bed,1 bath,
"1,300,000",per Year, infinity estate ado ajah lagos,3 bed,3 bath,
"450,000",per Year, road 16 ikota lekki lagos,1 bed,1 bath,
"1,000,000",per Year, abijo abijo ajah lagos,3 bed,3 bath,
"8,000,000",per Year, jabi jabi abuja,5 bed,5 bath,
"700,000",per Year, - eliozu port harcourt rivers,2 bed,2 bath,
"1,400,000",per Year," road 16, ikota villa estate, lekki, ikota lekki lagos",2 bed,2 bath,
"450,000",per Year, road 16 ikota lekki lagos,0 bed,0 bath,
"1,300,000",per Year, osapa london osapa london lekki lagos,1 bed,1 bath,
"2,800,000",per Year, located inside lekki paradise estate at chevron drive after ebano supermarket chevron lekki lagos,3 bed,3 bath,
"800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"450,000",per Year, zanzi onike yaba lagos,1 bed,1 bath,
"500,000",per Year, dopemu paco by zenit bank akowonjo alimosho lagos,2 bed,2 bath,
"400,000",per Year, emily akinola akoka yaba lagos,0 bed,0 bath,
"800,000",per Year, raymond njoku falomo ikoyi lagos,0 bed,0 bath,
"500,000",per Year, okunola street egbeda alimosho lagos,3 bed,2 bath,
"900,000",per Year, olowora omole phase 2 ogba lagos,3 bed,3 bath,
"350,000",per Year, off unity road ikeja unity road ikeja lagos,0 bed,0 bath,
"1,700,000",per Year, off awolowo way awolowo way ikeja lagos,0 bed,0 bath,
"650,000",per Year, unity road ikeja unity road ikeja lagos,0 bed,0 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"1,300,000",per Year, - allen avenue ikeja lagos,3 bed,3 bath,
"1,600,000",per Year," awuse estate , opebi ikeja lagos",0 bed,0 bath,
"2,000,000",per Year, - magodo kosofe ikosi lagos,3 bed,3 bath,
"3,000,000",per Year," arowojobe estate, mende maryland lagos",7 bed,7 bath,
"1,500,000",per Year, - oregun ikeja lagos,3 bed,3 bath,
"1,800,000",per Year, abiodun bero street magodo isheri magodo kosofe ikosi lagos,3 bed,3 bath,
"350,000",per Year, back of alade market allen avenue ikeja lagos,0 bed,0 bath,
"7,000,000",per Year, lagos ibadan exp way omole ikeja lagos,0 bed,0 bath,
"800,000",per Year, estate in ogba off ogba bus stop ogba bus stop ogba lagos, bed, bath,
"550,000",per Year, aderinto isolo lagos,0 bed,0 bath,
"1,100,000",per Year, off gbemisola street ikeja balogun ikeja lagos, bed, bath,
"1,300,000",per Year, estate in ogba off ogba bus stop ogba bus stop ogba lagos, bed, bath,
"800,000",per Year, thomas street ogba ogba bus stop ogba lagos, bed, bath,
"300,000",per Year, olowoira mafoluku oshodi lagos,1 bed,1 bath,
"500,000",per Year, aguda village ogba aguda(ogba) ogba lagos,3 bed,0 bath,
"350,000",per Year, off thomas street ogba ogba bus stop ogba lagos,0 bed,0 bath,
"1,600,000",per Year, off balogun ikeja balogun ikeja lagos,0 bed,0 bath,
"1,700,000",per Year, arowojobe mende maryland lagos,0 bed,0 bath,
"3,000,000",per Year, off emmanuel keshi magodo shangisha kosofe ikosi lagos,0 bed,0 bath,
"1,300,000",per Year, off lawa ikeja oregun ikeja lagos,0 bed,0 bath,
"800,000",per Year, off ibijoke oregun ikeja lagos,3 bed,3 bath,
"500,000",per Year, off ogombo road sangotedo ajah lagos,1 bed,1 bath,
"750,000",per Year, georgius cole street aguda(ogba) ogba lagos,3 bed,3 bath,
"800,000",per Year," house 44, cc nweche crescent, phase 2. lugbe abuja",2 bed,2 bath,
"1,200,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"600,000",per Year, ogombo road sangotedo ajah lagos,2 bed,2 bath,
"750,000",per Year, agidingbi agidingbi ikeja lagos,2 bed,2 bath,
"900,000",per Year, ikota shopping complex vgc. lekki lagos,0 bed,0 bath,
"2,000,000",per Year, idado idado lekki lagos,3 bed,3 bath,
"1,600,000",per Year, osapa london osapa london lekki lagos,3 bed,3 bath,
"820,000",per Year, magodo phase 1 magodo isheri ojodu lagos,3 bed,3 bath,
"60,000,000",per Year, north point estate chevron lekki lagos,4 bed,4 bath,
"1,200,000",per Year, road 10 god news estate sangotedo ajah lagos,3 bed,3 bath,
"700,000",per Year, adetola street aguda surulere lagos,2 bed,3 bath,
"550,000",per Year, aderinto isolo lagos,0 bed,0 bath,
"4,000,000",per Year, osapa london osapa london lekki lagos,5 bed,5 bath,
"3,000,000",per Year, - ikate lekki lagos,3 bed,4 bath,
"1,500,000",per Year, omorinre johnson lekki phase 1 lekki lagos,1 bed,1 bath,
"3,500,000",per Year, g cappa shonibare estate maryland lagos,2 bed,2 bath,
"350,000",per Year, shangisha shangisha kosofe ikosi lagos,1 bed,1 bath,
"900,000",per Year, magodo gra magodo shangisha kosofe ikosi lagos,2 bed,2 bath,
"1,500,000",per Year, magodo gra magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"1,500,000",per Year, maryland mende maryland lagos,3 bed,3 bath,
"2,000,000",per Year, chevy view estate chevron lekki lagos,3 bed,3 bath,
"500,000",per Year, - adeniyi jones ikeja lagos,1 bed,1 bath,
"1,200,000",per Year, ajao estate ajao estate isolo lagos,3 bed,3 bath,
"250,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"500,000",per Year, arepo private estate arepo arepo ogun,3 bed,3 bath,
"180,000",per Year, idimu ejigbo estate. lagos mainland ejigbo ejigbo lagos,1 bed,1 bath,
"30,000,000",per Year, off saka tinubu victoria island lagos,7 bed,0 bath,
"120,000",per Year, idimu ejigbo estate. lagos mainland ejigbo ejigbo lagos,1 bed,1 bath,
"300,000",per Year, kolapo ishola gra akobo ibadan oyo,2 bed,1 bath,
"11,000,000",per Year, ikoyi old ikoyi ikoyi lagos,3 bed,3 bath,
"600,000",per Year, oke afa isolo. lagos mainland isolo isolo lagos,3 bed,3 bath,
"400,000",per Year, arepo private estate arepo arepo ogun,2 bed,2 bath,
"500,000",per Year, arepo private estate arepo arepo ogun,2 bed,2 bath,
"200,000",per Year, onipanu by fadeyi onipanu shomolu lagos,1 bed,1 bath,
"450,000",per Year, arepo private estate arepo arepo ogun,2 bed,2 bath,
"1,700,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,5 bed,5 bath,
"300,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"800,000",per Year, secretariat area oworonshoki gbagada oworonshoki gbagada lagos,2 bed,2 bath,
"400,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"10,000,000",per Year, oduduwa ikeja gra ikeja lagos,4 bed,3 bath,
"800,000",per Year, karu site sub urban district abuja,2 bed,2 bath,
"2,000,000",per Year, agbaoku opebi estate opebi ikeja lagos,3 bed,3 bath,
"1,500,000",per Year, close to berger clinic life camp abuja,3 bed,3 bath,
"550,000",per Year, ajao estate isolo. lagos mainland oke afa isolo lagos,3 bed,3 bath,
"1,200,000",per Year, admiralty igbo efon lekki lagos,2 bed,3 bath,
"4,500,000",per Year, close to diplomatic zone katampe ext abuja,4 bed,4 bath,
"1,800,000",per Year, close family worship centre wuye abuja,2 bed,2 bath,
"1,000,000",per Year, off victoria street ogudu ogudu lagos,3 bed,2 bath,
"2,000,000",per Year, close to family worship centre. wuye abuja,3 bed,3 bath,
"400,000",per Year, ilaje road bariga shomolu lagos,2 bed,1 bath,
"350,000",per Year, adisa balogun ketu alapere kosofe ikosi lagos,1 bed,1 bath,
"1,700,000",per Year, williams street ikota lekki lagos,2 bed,2 bath,
"280,000",per Year, off agric road agric ikorodu lagos,2 bed,2 bath,
"900,000",per Year, - lekki phase 1 lekki lagos,1 bed,1 bath,
"200,000",per Year, onafowokan estate agric ikorodu lagos,1 bed,1 bath,
"3,000,000",per Year, ikate elegushi ikate lekki lagos,4 bed,4 bath,
"850,000",per Year, - lekki phase 1 lekki lagos,1 bed,1 bath,
"400,000",per Year, lawyer street agric ikorodu lagos,3 bed,3 bath,
"800,000",per Year, off akubi disu lekki lagos,1 bed,1 bath,
"5,000,000",per Year, lekki lekki phase 1 lekki lagos,4 bed,4 bath,
"2,500,000",per Year, orchid road lekki lagos,3 bed,3 bath,
"120,000",per Year, agbede agric ikorodu lagos,2 bed,2 bath,
"120,000",per Year, agbede agric ikorodu lagos,2 bed,2 bath,
"1,200,000",per Year, anambra anambra,0 bed, bath,
"400,000",per Year, lere kaduna,3 bed, bath,
"120,000",per Year, idemili south anambra,0 bed, bath,
120,per Year, ayamelum anambra,1 bed, bath,
"450,000",per Year, ethiope west delta,4 bed, bath,
"100,000",per Year, ungogo kano,1 bed, bath,
"100,000",per Year, udenu enugu,1 bed, bath,
"300,000",per Year, bakassi cross river,3 bed, bath,
"200,000",per Year, uzo uwani enugu,2 bed, bath,
"120,000",per Year, bakassi cross river,1 bed, bath,
"300,000",per Year, ibadan oyo,4 bed, bath,
"300,000",per Year, egbeda oyo,4 bed, bath,
"300,000",per Year, afijio oyo,4 bed, bath,
"500,000",per Year, lagelu oyo,3 bed, bath,
"170,000",per Year, owerri north imo,1 bed, bath,
"80,000",per Year, irewole osun,1 bed, bath,
"120,000",per Year, mikang plateau,2 bed, bath,
"450,000",per Year, opobo nkoro rivers,2 bed, bath,
"150,000",per Year, bonny rivers,1 bed, bath,
"600,000",per Year, etche rivers,3 bed, bath,
"20,000",per Year, asari toru rivers,0 bed, bath,
"300,000",per Year, odubra cross river,3 bed, bath,
"180,000",per Year, remo north ogun,1 bed, bath,
"300,000",per Year, calabar cross river,3 bed, bath,
"100,000",per Year, warawa kano,1 bed, bath,
"170,000",per Year, warawa kano,2 bed, bath,
"80,000",per Year, oredo edo,1 bed, bath,
"120,000",per Year, umuahia north abia,2 bed, bath,
"500,000",per Year, albasu kano,3 bed, bath,
"80,000",per Year, ethiope west delta,0 bed, bath,
"20,000",per Year, gokana rivers,0 bed, bath,
"450,000",per Year, eleme rivers,2 bed, bath,
"500,000",per Year, ogu obolo rivers,3 bed, bath,
"180,000",per Year, sagamu ogun,1 bed, bath,
"150,000",per Year, oyigbo rivers,1 bed, bath,
"200,000",per Year, ogun waterside ogun,2 bed, bath,
"200,000",per Year, ogun waterside ogun,2 bed, bath,
"10,000",per Year, agbara igbesa ogun,0 bed, bath,
"500,000",per Year, obio akpor rivers,3 bed, bath,
"100,000",per Year, agbara igbesa ogun,1 bed, bath,
"1,500,000",per Year, kajuru kaduna,0 bed, bath,
"200,000",per Year, tai rivers,2 bed, bath,
"80,000",per Year, ohafia abia,1 bed, bath,
"300,000",per Year, ibarapa oyo,4 bed, bath,
"500,000",per Year, dawakin tofa kano,3 bed, bath,
"80,000",per Year, ife north osun,1 bed, bath,
"120,000",per Year, obi nwa abia,2 bed, bath,
"700,000",per Year, orumba south anambra,3 bed, bath,
"170,000",per Year, chikun kaduna,1 bed, bath,
"240,000,000",per Year, oshimili delta,2 bed, bath,
"500,000",per Year, remo north ogun,3 bed, bath,
"200,000",per Year, obafemi owode ogun,2 bed, bath,
"100,000",per Year, ifo ogun,1 bed, bath,
"180,000",per Year, agbara igbesa ogun,1 bed, bath,
"12,000",per Year, ogu obolo rivers,0 bed, bath,
"12,000",per Year, ogu obolo rivers,0 bed, bath,
"800,000",per Year, bonny rivers,2 bed, bath,
"200,000",per Year, isi uzo enugu,2 bed, bath,
"80,000",per Year, osisioma abia,1 bed, bath,
"350,000",per Year, awka south anambra,3 bed, bath,
"100,000",per Year, gaya kano,1 bed, bath,
"200,000",per Year, obanliku cross river,2 bed, bath,
"180,000",per Year, igueben edo,3 bed, bath,
"120,000",per Year, bokkos plateau,2 bed, bath,
"400,000",per Year, kubau kaduna,3 bed, bath,
"200,000",per Year, jema'a kaduna,2 bed, bath,
70,per Year, baruten kwara,0 bed, bath,
"100,000",per Year, enugu south enugu,1 bed, bath,
"300,000",per Year, ogbomosho oyo,4 bed, bath,
"200,000",per Year, calabar south cross river,2 bed, bath,
"200,000",per Year, atiba oyo,1 bed, bath,
"150,000",per Year, abeokuta ogun,2 bed, bath,
"10,000",per Year, abeokuta ogun,0 bed, bath,
"180,000",per Year, ado odo ota ogun,1 bed, bath,
"500,000",per Year, tai rivers,3 bed, bath,
"100,000",per Year, ewekoro ogun,1 bed, bath,
"120,000",per Year, calabar municipality cross river,1 bed, bath,
"200,000",per Year, biase cross river,2 bed, bath,
"200,000",per Year, qua'an pan plateau,3 bed, bath,
"100,000",per Year, sagamu ogun,1 bed, bath,
"450,000",per Year, ikwerre rivers,2 bed, bath,
"10,000",per Year, arepo ogun,0 bed, bath,
"800,000",per Year, asari toru rivers,2 bed, bath,
"100,000",per Year, obafemi owode ogun,1 bed, bath,
"170,000",per Year, ideato north imo,1 bed, bath,
"100,000",per Year, sumaila kano,1 bed, bath,
"500,000",per Year, warawa kano,3 bed, bath,
"120,000",per Year, ovia south east edo,2 bed, bath,
"120,000",per Year, osisioma abia,2 bed, bath,
"180,000",per Year, lagelu oyo,3 bed, bath,
"100,000",per Year, mallam kano,1 bed, bath,
"120,000",per Year, egor edo,2 bed, bath,
